,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,field_1,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword
175089,42057,171129,171129,120055,https://twitter.com/alwayzsonny/status/1666227608072093696,@alwayzsonny,2023-06-06T23:36:33.000Z,"I didn’t think I had a lot of people in my life who’s fur babies also gets severe hot spots. It’s comforting to seek guidance from them so I know what to bring up with Bear’s vet. But also— what is going on in Austin, TX and why does so many dogs here get hot spots?!?!",131,1,30.323445077994,-97.75698020848782,101104.0,1686112593.0,2023,6,6,23,36,33,True,hot
175246,42214,2133,2133,1567,https://twitter.com/politikazam/status/1666475426472919048,@politikazam,2023-06-07T16:01:17.000Z,Yes I would be so lucky and then to celebrate we will burn American flags,12,,30.34800394078278,-97.9891270398246,,1686171677.0,2023,6,7,16,1,17,True,burn
175271,42239,380208,380208,101076,https://twitter.com/GrinchComedy/status/1666500927476334593,@GrinchComedy,2023-06-07T17:42:37.000Z,I support the Gas furnace ban don’t tread on me carbon based heat is needed to sustain a healthy family that eats taco bell 5 times a week like mine,66,,30.32252574373576,-97.75519032778548,94660.0,1686177757.0,2023,6,7,17,42,37,True,heat
175279,42247,171080,171080,120006,https://twitter.com/passionfru1ty/status/1666502125260533766,@passionfru1ty,2023-06-07T17:47:23.000Z,Yasss I’ve missed this Megan McCain energy I didn’t think Sunny would fill those shoes tho ,537,,30.323445077994,-97.75698020848782,101055.0,1686178043.0,2023,6,7,17,47,23,True,sunny
175337,42305,171031,171031,119957,https://twitter.com/writtenbykelsey/status/1666506583537246208,@writtenbykelsey,2023-06-07T18:05:06.000Z,"My parents in upstate New York (~3 hours north of NYC) said it reeks of burning wood everywhere now, including inside their house",379,2,30.323445077994,-97.75698020848782,101006.0,1686179106.0,2023,6,7,18,5,6,True,burn
175376,42344,170994,170994,119920,https://twitter.com/VictorHall__/status/1666510140705480707,@VictorHall__,2023-06-07T18:19:14.000Z,3rd degree felony because you wanna stupid.,112,,30.323445077994,-97.75698020848782,100969.0,1686179954.0,2023,6,7,18,19,14,True,degree
175431,42399,170943,170943,119869,https://twitter.com/itachivevo/status/1666516014568226821,@itachivevo,2023-06-07T18:42:34.000Z,"reminder it's almost my bday & here's some things that i want 
https://waxbodega.com/categories/hot-mulligan…

https://kimyadawson1.bandcamp.com/merch/kimya-dawson-button-4-pack…

https://oakcha.com/products/torrid-day…

but i also always like money ",86,1,30.323445077994,-97.75698020848782,100918.0,1686181354.0,2023,6,7,18,42,34,True,hot
175455,42423,170924,170924,119850,https://twitter.com/t_cordova12/status/1666518101142151185,@t_cordova12,2023-06-07T18:50:52.000Z,It’s hot as hell in Austin Texas.,434,1,30.323445077994,-97.75698020848782,100899.0,1686181852.0,2023,6,7,18,50,52,True,hot
175543,42511,170837,170837,119763,https://twitter.com/higg_alan/status/1666526412545708035,@higg_alan,2023-06-07T19:23:53.000Z,I love heat and that kicked my a$$,27,,30.323445077994,-97.75698020848782,100812.0,1686183833.0,2023,6,7,19,23,53,True,heat
175675,42643,170720,170720,119646,https://twitter.com/JoshJArchitect/status/1666538177736179714,@JoshJArchitect,2023-06-07T20:10:39.000Z,"That’s not how it works with climate inflammation.  

The system needs to adjust to rain on that area.",347,,30.323445077994,-97.75698020848782,100695.0,1686186639.0,2023,6,7,20,10,39,True,climate
175712,42680,170687,170687,119613,https://twitter.com/_tyholland_/status/1666542878657597444,@_tyholland_,2023-06-07T20:29:19.000Z,It's really fun watching Twitter discourse of a climate calamity like an episode of Real Housewives bc what the fuck are we supposed to do about it yk ,217,1,30.323445077994,-97.75698020848782,100662.0,1686187759.0,2023,6,7,20,29,19,True,climate
175725,42693,170674,170674,119600,https://twitter.com/EdGreenberger/status/1666544013598420993,@EdGreenberger,2023-06-07T20:33:50.000Z,Did you get your law degree at Trump University like Tom Fitton did?,19,,30.323445077994,-97.75698020848782,100649.0,1686188030.0,2023,6,7,20,33,50,True,degree
175782,42750,170624,170624,119550,https://twitter.com/MichelleS_tv/status/1666549462242828289,@MichelleS_tv,2023-06-07T20:55:29.000Z,"New York City air quality right now. I know a few friends who have opted to work from home as the Canadian wildfires continue to burn. Stay safe, everyone.",678,6,30.323445077994,-97.75698020848782,100599.0,1686189329.0,2023,6,7,20,55,29,True,burn
175836,42804,170577,170577,119503,https://twitter.com/patricksalinas/status/1666555503055368195,@patricksalinas,2023-06-07T21:19:29.000Z," Today, our leadership team engaged in professional learning to enhance collaboration & student-centered instruction through PLC’s. 
@_normansims
 is committed to shaping an inclusive & impactful educational experience for our Trailblazers.  

#AISDProud 
#KidsDeserveIt",1.9K,34,30.323445077994,-97.75698020848782,100552.0,1686190769.0,2023,6,7,21,19,29,True,blaze
175916,42884,170504,170504,119430,https://twitter.com/meyuh777/status/1666562940554575872,@meyuh777,2023-06-07T21:49:02.000Z,maybe I was at a different houston show bc the only bad thing was how hot the venue was ,59,1,30.323445077994,-97.75698020848782,100479.0,1686192542.0,2023,6,7,21,49,2,True,hot
176158,43126,170300,170300,119226,https://twitter.com/LombardTrucking/status/1666589201653964801,@LombardTrucking,2023-06-07T23:33:24.000Z,"Pepe’s pizza tops the list repeatedly, and there is still better pie nearby. The hidden ingredient in the dough and sauce is New Yorker’s tears. For an abortion on toast I’ll go to NY and pay 99 cents!",43,1,30.323445077994,-97.75698020848782,100275.0,1686198804.0,2023,6,7,23,33,24,True,toast
176162,43130,170296,170296,119222,https://twitter.com/ProdajProdInc/status/1666589542298599426,@ProdajProdInc,2023-06-07T23:34:45.000Z,"GET 'EM WHILE THEY'RE HOT !!!

ALL summer Long!

731-798-2223

#beatsforsale #instrumentals #mp3 #wav #SummerSpecials #getemwhileyoucan #dontwait #booktoday #callortext #texasbusinessowner #txbusiness #localbusiness #allsummer #productioncompany #musicproduction #songwriter",31,5,30.323445077994,-97.75698020848782,100271.0,1686198885.0,2023,6,7,23,34,45,True,hot
176192,43160,18523,18523,308,https://twitter.com/klpickens/status/1666592439430270976,@klpickens,2023-06-07T23:46:16.000Z,"More than a dozen trips to NYC. Snow, rain, heat you name it. Ugliest conditions I could imagine.",6,,30.30988264162928,-97.96069730664864,,1686199576.0,2023,6,7,23,46,16,True,heat
176238,43206,170230,170230,119156,https://twitter.com/DuskySprngfield/status/1666595045800136706,@DuskySprngfield,2023-06-07T23:56:37.000Z,truly so many things while the world literally burns!  but gonna sit here and read some takes,24,1,30.323445077994,-97.75698020848782,100205.0,1686200197.0,2023,6,7,23,56,37,True,burn
176241,43209,170227,170227,119153,https://twitter.com/SunDevilTFXC/status/1666595222044782593,@SunDevilTFXC,2023-06-07T23:57:19.000Z,"TICKET PUNCHED IN RECORD TIME! 
4X1 qualifies for Friday finals with a season's best 38.67 heat 3 2nd-place finish!  That sets a new program record!",1.8K,50,30.323445077994,-97.75698020848782,100202.0,1686200239.0,2023,6,7,23,57,19,True,heat
176267,43235,26887,26887,1595,https://twitter.com/spookdeer/status/1666614966873464834,@spookdeer,2023-06-08T01:15:46.000Z,I hate the summer it’s so sunny outside and it fucking 8pm disgusting,10,,30.1444838659839,-97.8221689198633,,1686204946.0,2023,6,8,1,15,46,True,sunny
176457,43425,170172,170172,119098,https://twitter.com/metuka49/status/1666865782502858752,@metuka49,2023-06-08T17:52:26.000Z,Thank you! We’ve been in drought for a few years but this year we’ve had rain and it made the garden explode!,13,1,30.323445077994,-97.75698020848782,100147.0,1686264746.0,2023,6,8,17,52,26,True,drought
176630,43598,170033,170033,118959,https://twitter.com/GrinchComedy/status/1666882257129177101,@GrinchComedy,2023-06-08T18:57:53.000Z,"9/11 instead of oil being stolen on the other side of the Earth
Covid 19 instead of an election being stolen from the people 
And aliens in Las Vegas NV instead of the wildfires burning in Canada. Nothing to see here and if you question it you’re a racist white supremacist.",202,2,30.323445077994,-97.75698020848782,100008.0,1686268673.0,2023,6,8,18,57,53,True,burn
176634,43602,170029,170029,118955,https://twitter.com/cllhrllis/status/1666882405112619008,@cllhrllis,2023-06-08T18:58:29.000Z,"Alabama's quiet star 
@DRyans59
 - 22 yrs ago.. https://gadsdentimes.com/story/sports/college/2005/11/01/alabamas-quiet-star/32287884007/… via 
@gadsdentimes",48,,30.323445077994,-97.75698020848782,100004.0,1686268709.0,2023,6,8,18,58,29,True,dry
176681,43649,169988,169988,118914,https://twitter.com/borninxenia/status/1666887456732446721,@borninxenia,2023-06-08T19:18:33.000Z,These two are the most glaring  https://twitter.com/sorawlr/status/1666886786264489991…,358,11,30.323445077994,-97.75698020848782,99963.0,1686269913.0,2023,6,8,19,18,33,True,glaring
176695,43663,551976,551976,336,https://twitter.com/kcarroll51/status/1666889876036304896,@kcarroll51,2023-06-08T19:28:10.000Z,Gonna be some hot Track and Field Friday. Even in the evening. ,145,2.0,30.267405289041253,-97.74688399470426,,1686270490.0,2023,6,8,19,28,10,True,hot
176698,43666,169975,169975,118901,https://twitter.com/txtravisty/status/1666890585553133572,@txtravisty,2023-06-08T19:30:59.000Z,This tweet says more about choosing to live in CO in a climate crisis than the hardiness of NYers. https://twitter.com/gke11z/status/1666845254505619456…,93,1,30.323445077994,-97.75698020848782,99950.0,1686270659.0,2023,6,8,19,30,59,True,climate
176722,43690,169957,169957,118883,https://twitter.com/ClemsonTrackXC/status/1666892898867068933,@ClemsonTrackXC,2023-06-08T19:40:11.000Z,"Due to weather delays, the women’s hammer throw has been moved to 5:30 p.m. eastern time. The 400 meter hurdles will still begin at 10:30.",736,1,30.323445077994,-97.75698020848782,99932.0,1686271211.0,2023,6,8,19,40,11,True,weather
176738,43706,169944,169944,118870,https://twitter.com/FloTrack/status/1666893759387164673,@FloTrack,2023-06-08T19:43:36.000Z,An updated decathlon and field event schedule following the weather delay at #NCAATF this afternoon ,10K,4,30.323445077994,-97.75698020848782,99919.0,1686271416.0,2023,6,8,19,43,36,True,weather
176742,43710,169940,169940,118866,https://twitter.com/HuskerTFXC/status/1666894152657690649,@HuskerTFXC,2023-06-08T19:45:10.000Z,"Starting off day  of the men's decathlon, Till Steinforth runs 14.20 in the 110m Hurdles to give him 949 points! He sits in 3rd w/ 5240 total points.

The discus is the next event resuming at 3:00 p.m. after the weather delay.",6K,93,30.323445077994,-97.75698020848782,99915.0,1686271510.0,2023,6,8,19,45,10,True,weather
177167,44135,169566,169566,118492,https://twitter.com/pushstartsims/status/1666940291813724161,@pushstartsims,2023-06-08T22:48:30.000Z,"Thank you for over 3.5+ MILLION views 
@tiktok
 and across social media for our turnkey simulators, GPU servers, and custom PCs! 

Follow us on 
@youtube
 for full hot laps in #supercars 

#SimRacing #AstonMartin #MercedesAMG #Ferrari #Virtual #Gaming",195,,30.323445077994,-97.75698020848782,99541.0,1686282510.0,2023,6,8,22,48,30,True,hot
177188,44156,169547,169547,118473,https://twitter.com/TruthTowerPod/status/1666941967953960960,@TruthTowerPod,2023-06-08T22:55:10.000Z,"Let’s be clear: RFK Jr will be the Dem nominee & our next President, corrupt warmonger Biden should be impeached & held accountable for his crimes, & Cornel West will only enhance democracy by adding his voice to the national conversation. 
@joanwalsh",128,7,30.323445077994,-97.75698020848782,99522.0,1686282910.0,2023,6,8,22,55,10,True,warm
177249,44217,169494,169494,118420,https://twitter.com/EricDrumm/status/1666945430893080578,@EricDrumm,2023-06-08T23:08:55.000Z,"I thought mowing the lawn in 90 degree Texas heat was a good idea. Sad to report that I was mistaken. Fatally, so.",55,,30.323445077994,-97.75698020848782,99469.0,1686283735.0,2023,6,8,23,8,55,True,degree
177259,44227,169488,169488,118414,https://twitter.com/WhiteOakMH/status/1666946769580617738,@WhiteOakMH,2023-06-08T23:14:14.000Z,"(1/2) Due to passing thunderstorms in the area, doors for Boygenius have been DELAYED until the storm passes. Ticket holders not already at the venue are advised adjust their travel plans to arrive later once weather improves. We will post another update at 7pm.",18K,43,30.323445077994,-97.75698020848782,99463.0,1686284054.0,2023,6,8,23,14,14,True,weather
177359,44327,169390,169390,118316,https://twitter.com/Jared_Seidel_/status/1666956499132862464,@Jared_Seidel_,2023-06-08T23:52:54.000Z,"In ATX for the weekend. 

Just went for a run. 

This heat x humidity dynamic duo hits hard 

Proceeds to chug 6 bottles of water ",57,,30.323445077994,-97.75698020848782,99365.0,1686286374.0,2023,6,8,23,52,54,True,heat
177397,44365,554680,554680,554,https://twitter.com/AustintTexas/status/1666978679841525760,@AustintTexas,2023-06-09T01:21:02.000Z,ATCEMS shares tips on how to beat the Texas heat this summer  KEYE TV CBS Austin,18,,30.2673707809576,-97.74328347813442,443.0,1686291662.0,2023,6,9,1,21,2,True,heat
177442,44410,580718,580718,6211,https://twitter.com/johnnyparish66/status/1667047645859266560,@johnnyparish66,2023-06-09T05:55:05.000Z,"What a strange time for the country. After narrowly avoiding a default, a former President is criminally indicted for the first time. Meanwhile it’s skies are choked with smoke as the continent burns. 

Images from the east coast look…apocalyptic.",7,,30.46180890041911,-97.60910097580602,5446.0,1686308105.0,2023,6,9,5,55,5,True,burn
177553,44521,169355,169355,118281,https://twitter.com/RiveryDental/status/1667204062322753536,@RiveryDental,2023-06-09T16:16:38.000Z,"Hey YOU! We’re  glad to announce we have partnered with ZOOM teeth whitening by PHILIPS. Whiten your smile up to 8 shades in less than 45 minutes with our IN OFFICE WhiteSpeed Treatment.

Contact one of our locations for further details or scheduling. 

#philipszoom #dentist",51,,30.323445077994,-97.75698020848782,99330.0,1686345398.0,2023,6,9,16,16,38,True,shade
177557,44525,169351,169351,118277,https://twitter.com/newsmom72/status/1667204590247329794,@newsmom72,2023-06-09T16:18:44.000Z,"Yeah. Right. Goodness gracious, child, you’re a hot mess.",1,,30.323445077994,-97.75698020848782,99326.0,1686345524.0,2023,6,9,16,18,44,True,hot
177595,44563,169317,169317,118243,https://twitter.com/vnvbel/status/1667210969230000140,@vnvbel,2023-06-09T16:44:05.000Z,it’s hot af outside and it’s only 11am,594,4,30.323445077994,-97.75698020848782,99292.0,1686347045.0,2023,6,9,16,44,5,True,hot
177605,44573,169308,169308,118234,https://twitter.com/paddiography/status/1667212347813838865,@paddiography,2023-06-09T16:49:33.000Z,"You ever tried Peatos? I got their hot fry equivalent and DAMN.

So much healthier too",46,,30.323445077994,-97.75698020848782,99283.0,1686347373.0,2023,6,9,16,49,33,True,hot
177624,44592,169290,169290,118216,https://twitter.com/bylaurenelise/status/1667215020738920454,@bylaurenelise,2023-06-09T17:00:10.000Z,me writing this: https://texasmonthly.com/travel/parts-of-texas-could-hit-100-degrees-next-week/…,264,3,30.323445077994,-97.75698020848782,99265.0,1686348010.0,2023,6,9,17,0,10,True,degree
177689,44657,169230,169230,118156,https://twitter.com/KickingWorld/status/1667223151321726985,@KickingWorld,2023-06-09T17:32:29.000Z,"Congrats to loyal KW student Ty Tomek 
@the_tytomek
 from Hallettsville ISD, TX on earning a spot on our #HotProspectList as a top Class of 2024 Punter! Profile coming soon…",1.3K,8,30.323445077994,-97.75698020848782,99205.0,1686349949.0,2023,6,9,17,32,29,True,hot
177732,44700,169188,169188,118114,https://twitter.com/Cleo_Petricek/status/1667226399936053249,@Cleo_Petricek,2023-06-09T17:45:23.000Z,"So damn sad.

Imagine if this were happening to small kids and their parents in West Austin elementary schools. Sunrise works with 30-40 most hardcore psychotic individuals in Austin. 

IT WOULD NOT BE TOLERATED! 

Homeless encampments and the Sunrise Homeless Program would be… https://twitter.com/1Sandy_N_Austin/status/1667193110303047682…
Show more",1.1K,5,30.323445077994,-97.75698020848782,99163.0,1686350723.0,2023,6,9,17,45,23,True,hot
